iata,name,lat,lon,country,
HEH,Heho Airport,20.74703,96.792038,Myanmar (Burma),
HEI,Heide Buesum Airport,54.154999,8.903333,Germany,
HEK,Heihe Airport,50.171619,127.308884,China,
HLN,Helena Regional Airport,46.6068,-111.982002,United States,
HGL,Heligoland Airport,54.185268,7.915833,Germany,
HEL,Helsinki Vantaa Airport,60.317219,24.963329,Finland,
HMV,Hemavan Airport,65.806107,15.08277,Sweden,
HNY,Hengyang Nanyue Airport,26.721945,112.618057,China,
HER,Heraklion International Airport,35.33971,25.18029,Greece,
HEA,Herat International Airport,34.209999,62.228329,Afghanistan,
HDF,Heringsdorf Airport,53.87825,14.138242,Germany,
HES,Hermiston Municipal Airport,45.828667,-119.257973,United States,
HMO,Hermosillo International Airport,29.09585,-111.046997,Mexico,
HVB,Hervey Bay Airport,-25.3188,152.880203,Australia,
SOB,Heviz Balaton Airport,46.686378,17.15905,Hungary,
HZA,Heze Mudan Airport,35.212982,115.736923,China,
HIB,Hibbing Range Regional Airport,47.386589,-92.838898,United States,
HKY,Hickory Regional,35.741138,-81.389503,United States,
YOJ,High Level Airport,58.62138,-117.164001,Canada,
ZHP,High Prairie Airport,55.3936,-116.474998,Canada,
HYC,High Wycombe Booker Airfield,51.611698,-0.808333,United Kingdom,
WLS,Hihifo Airport,-13.2383,-176.197998,Wallis And Futuna,
ZNO,Hildesheim Airport,52.18111,9.946944,Germany,
ITO,Hilo International Airport,19.720261,-155.048004,United States,
HHH,Hilton Head Island Airport,32.223343,-80.698006,United States,
HIJ,Hiroshima Airport,34.436111,132.919403,Japan,
SGN,Ho Chi Minh City International Airport,10.81879,106.651802,Vietnam,
HRF,Hoarafushi Airport,6.980556,72.895836,Maldives,
HBA,Hobart International Airport,-42.836102,147.510193,Australia,
HOB,Hobbs Lea County Regional Airport,32.687519,-103.217003,United States,
HDS,Hoedspruit Airport,-24.368601,31.04874,South Africa,
HOQ,Hof Plauen Airport,50.28883,11.85491,Germany,
HFN,Hofn Hornafjordur Airport,64.295547,-15.2272,Iceland,
HOF,Hofuf Al-Ahsa International Airport,25.294783,49.487461,Saudi Arabia,
HOH,Hohenems Dornbirn Airport,47.384579,9.699903,Austria,
HET,Hohhot Baita International Airport,40.851421,111.824097,China,
QCN,Hohn Air Base,54.312244,9.538163,Germany,
HKK,Hokitika Airport,-42.7136,170.985199,New Zealand,
HDE,Holdrege Brewster Field Airport,40.452602,-99.337372,United States,
HOG,Holguin Frank Pais Airport,20.78558,-76.315102,Cuba,
HUO,Holingol Huolinhe Airport,45.486439,119.410568,China,
QTB,Holland West Michigan Regional Airport,42.742935,-86.106941,United States,
HLI,Hollister Municipal Airport,36.893333,-121.410278,United States,
HWO,Hollywood North Perry Airport,26.001221,-80.2407,United States,
HCR,Holy Cross Airport,62.190693,-159.773468,United States,
HOM,Homer Airport,59.64555,-151.475998,United States,
HOX,Hommalinn Airport,24.899599,94.914001,Myanmar (Burma),
HKG,Hong Kong International Airport,22.309616,113.916237,Hong Kong,
AHJ,Hongyuan Airport,32.527401,102.357399,China,
HIR,Honiara International Airport,-9.428,160.054703,Solomon Islands,
HVG,Honningsvag Valan Airport,71.00972,25.98361,Norway,
HNL,Honolulu International Airport,21.31868,-157.921997,United States,
HNH,Hoonah Airport,58.098057,-135.403336,United States,
HPB,Hooper Bay Airport,61.525078,-166.145859,United States,
YHO,Hopedale Airport,55.450001,-60.233002,Canada,
HQM,Hoquiam Bowerman Airport,46.971111,-123.935555,United States,
HID,Horn Island Airport,-10.586389,142.289993,Australia,
HSM,Horsham Airport,-36.669701,142.173004,Australia,
HOR,Horta Airport,38.51989,-28.715799,Portugal,
HKN,Hoskins,-5.46216,150.404907,Papua New Guinea,
HOT,Hot Springs Memorial Field Airport,34.478889,-93.096107,United States,
HTN,Hotan Airport,37.038521,79.864929,China,
HUM,Houma Terrebonne Airport,29.566944,-90.660835,United States,
DWH,Houston David Wayne Hooks Memorial Airport,30.059999,-95.550003,United States,
EFD,Houston Ellington Airport,29.6073,-95.158699,United States,
IAH,Houston George Bush Intercontinental Airport,29.98443,-95.3414,United States,
QTA,Houston Southwest Airport,29.506092,-95.476753,United States,
IWS,Houston West Airport,29.816668,-95.666664,United States,
HOU,Houston William P. Hobby Airport,29.645411,-95.278801,United States,
QEH,Hradec Kralove Airport,50.255554,15.845278,Czechia,
HHQ,Hua Hin Airport,12.63622,99.95153,Thailand,
BVK,Huacaraje Airport,-13.606223,-63.879143,Bolivia,
HUH,Huahine Fare Airport,-16.688,-151.026001,French Polynesia,
HIA,Huai'an Lianshui Airport,33.777222,119.147781,China,
HJJ,Huaihua Zhijiang Airport,27.441389,109.699722,China,
HUN,Hualien Airport,24.02372,121.616898,Taiwan,
NOV,Huambo Albano Machado Airport,-12.8088,15.76054,Angola,
TXN,Huangshan Tunxi International Airport,29.73333,118.255798,China,
HYN,Huangyan Luqiao Airport,28.56222,121.428596,China,
HUU,Huanuco Airport,-9.866667,-76.216667,Peru,
HUX,Huatulco International Airport,15.77531,-96.262497,Mexico,
HBX,Hubli Airport,15.361049,75.084618,India,
HUI,Hue Phu Bai International Airport,16.401489,107.702599,Vietnam,
HSK,Huesca Pirineos Airport,42.080833,-0.323333,Spain,
HGD,Hughenden Airport,-20.809999,144.220001,Australia,
HUS,Hughes Airport,66.029999,-154.259995,United States,
HUJ,Hugo Stan Stamper Municipal Airport,34.032429,-95.542038,United States,
HUZ,Huizhou Pingtan Airport,23.050419,114.596863,China,
HLF,Hultsfred Airport,57.525799,15.8233,Sweden,
HUY,Humberside Airport,53.57444,-0.35083,United Kingdom,
HNB,Huntingburg Airport,38.299999,-86.949997,United States,
HTS,Huntington Tri State Airport,38.360001,-82.550003,United States,
HSV,Huntsville International Airport,34.637192,-86.775002,United States,
HTV,Huntsville Regional Airport,30.716667,-95.550003,United States,
HRG,Hurghada International Airport,27.17831,33.799431,Egypt,
HON,Huron Regional Airport,44.385189,-98.2285,United States,
HZK,Husavik Airport,65.952499,-17.4258,Iceland,
HSL,Huslia Airport,65.702499,-156.375,United States,
QHU,Husum Schwesing Airport,54.515278,9.144722,Germany,
HUT,Hutchinson Airport,38.068054,-97.861115,United States,
HYA,Hyannis Barnstable Municipal Airport,41.665833,-70.280556,United States,
HYD,Hyderabad Rajiv Gandhi International Airport,17.23,78.431946,India,
HYV,Hyvinkaa Airport,60.6544,24.8811,Finland,
IAS,Iasi International Airport,47.17849,27.62063,Romania,
IBA,Ibadan Airport,7.362458,3.978333,Nigeria,
IBE,Ibague Perales Airport,4.421333,-75.1325,Colombia,
IBZ,Ibiza Airport,38.872849,1.373117,Spain,
IDA,Idaho Falls Regional Airport,43.513721,-112.07,United States,
IFU,Ifuru Airport,5.708056,73.025002,Maldives,
IAA,Igarka Airport,67.437202,86.621902,Russia,
IGD,Igdir Airport,39.983055,43.86639,Turkey,
YGT,Igloolik Airport,69.364441,-81.816299,Canada,
IRM,Igrim Airport,63.200756,64.433945,Russia,
QIG,Iguatu Airport,-6.346533,-39.294209,Brazil,
JIK,Ikaria Island National Airport,37.666668,26.333332,Greece,
IKI,Iki Airport,33.74902,129.7854,Japan,
IIL,Ilam Airport,33.586601,46.4048,Iran,
IDY,Ile d'Yeu Airport,46.717098,-2.391925,France,
ILP,Ile Des Pins Airport,-22.5888,167.455795,New Caledonia,
YGR,Iles-de-la-Madeleine Airport,47.424721,-61.778,Canada,
IOS,Ilheus Jorge Amado Airport,-14.8159,-39.0331,Brazil,
ILI,Iliamna Airport,59.753799,-154.910004,United States,
VVZ,Illizi Takhamalt Airport,26.72353,8.622653,Algeria,
ILQ,Ilo Airport,-17.695,-71.344002,Peru,
ILO,Iloilo International Airport,10.8325,122.493057,Philippines,
ILR,Ilorin International Airport,8.440211,4.493919,Nigeria,
JAV,Ilulissat Airport,69.24321,-51.057098,Greenland,
IMM,Immokalee Regional Airport,26.433201,-81.401001,United States,
IMP,Imperatriz Airport,-5.53129,-47.459999,Brazil,
IPL,Imperial County Airport,32.834785,-115.574524,United States,
IML,Imperial Municipal Airport,40.5093,-101.621002,United States,
IMF,Imphal Airport,24.759951,93.89669,India,
IGA,Inagua Matthew Town Airport,20.975,-73.666801,Bahamas,
IDP,Independence Municipal Airport,37.158401,-95.778397,United States,
QTY,Indianapolis Eagle Creek Airpark,39.830833,-86.294441,United States,
TYQ,Indianapolis Executive Airport,40.029999,-86.25,United States,
IND,Indianapolis International Airport,39.717289,-86.294601,United States,
QQQ,Indianapolis Regional Airport,39.843613,-85.896942,United States,
IDR,Indore Devi Ahilyabai Holkar Airport,22.721781,75.801079,India,
IGS,Ingolstadt Manching Airport,48.715557,11.533889,Germany,
INH,Inhambane Airport,-23.8764,35.408539,Mozambique,
IFL,Innisfail Airport,-17.559401,146.011993,Australia,
INN,Innsbruck Kranebitten Airport,47.260208,11.34396,Austria,
INA,Inta Airport,66.054832,60.110321,Russia,
YPH,Inukjuak Airport,58.471661,-78.077202,Canada,
YEV,Inuvik Airport,68.304161,-133.481995,Canada,
IVC,Invercargill Airport,-46.415001,168.320007,New Zealand,
IVR,Inverell Airport,-29.8883,151.143997,Australia,
INV,Inverness Airport,57.5425,-4.0475,United Kingdom,
IYK,Inyokern Airport,35.656666,-117.82917,United States,
IOA,Ioannina National Airport,39.696381,20.8225,Greece,
IOW,Iowa City Municipal Airport,41.639198,-91.546501,United States,
IPN,Ipatinga Usiminas Airport,-19.470699,-42.487499,Brazil,
IPI,Ipiales San Luis Airport,0.861972,-77.6717,Colombia,
IPH,Ipoh Sultan Azlan Shah Airport,4.567972,101.092102,Malaysia,
YFB,Iqaluit Airport,63.75639,-68.555801,Canada,
IQQ,Iquique Diego Aracena International Airport,-20.5352,-70.181198,Chile,
IQT,Iquitos International Airport,-3.78473,-73.3088,Peru,
IHR,Iranshahr Airport,27.234579,60.720428,Iran,
IRI,Iringa Airport,-7.66863,35.75211,Tanzania,
IKT,Irkutsk International Airport,52.268021,104.388901,Russia,
IBM,Iron Bridge Airport,-21.287792,118.882927,Australia,
IMT,Iron Mountain Ford Airport,45.818352,-88.114502,United States,
IWD,Ironwood Gogebic Iron County Airport,46.525555,-90.131668,United States,
IFJ,Isafjordur Airport,66.058052,-23.135201,Iceland,
IFN,Isfahan International Airport,32.750832,51.861259,Iran,
ISG,Ishigaki New Airport,24.396389,124.245003,Japan,
IRP,Isiro Matari Airport,2.827606,27.588249,Democratic Republic Of The Congo,
ICC,Isla de Coche A.M. Salazar Marcano Airport,10.794541,-63.981449,Venezuela,
CPX,Isla De Culebra Benjamin Rivera Noriega Airport,18.31328,-65.304298,Puerto Rico,
ISB,Islamabad International Airport,33.549084,72.825653,Pakistan,
YIV,Island Lake Airport,53.856998,-94.653999,Canada,
ILY,Islay Airport,55.681938,-6.25666,United Kingdom,
IOM,Isle of Man Airport,54.083328,-4.62388,Isle Of Man,
ISC,Isles of Scilly St Mary's Airport,49.91333,-6.29166,United Kingdom,
ISP,Islip Long Island MacArthur Airport,40.79525,-73.100197,United States,
ISE,Isparta Suleyman Demirel Airport,37.866112,30.382221,Turkey,
IST,Istanbul Airport,41.267052,28.729757,Turkey,
ISL,Istanbul Ataturk Airport,40.976921,28.8146,Turkey,
SAW,Istanbul Sabiha Gokcen International Airport,40.898548,29.30921,Turkey,
ITB,Itaituba Airport,-4.283333,-55.983334,Brazil,
TTY,Itanhaem Airport,-24.161144,-46.788765,Brazil,
ITH,Ithaca Tompkins International Airport,42.49107,-76.458443,United States,
ITU,Iturup Island Airport,45.259148,147.954056,Russia,
IZE,Itzehoe Hungriger Wolf Airport,53.994228,9.578198,Germany,
IVL,Ivalo Airport,68.607262,27.405319,Finland,
IFO,Ivano-Frankivsk International Airport,48.884159,24.68611,Ukraine,
IWA,Ivanovo Yuzhny Airport,56.9394,40.9408,Russia,
YIK,Ivujivik Airport,62.417221,-77.891945,Canada,
IWK,Iwakuni Kintaikyo Airport,34.135277,132.23555,Japan,
IZT,Ixtepec Airport,16.449301,-95.093697,Mexico,
IJK,Izhevsk Airport,56.828049,53.4575,Russia,
ADB,Izmir Adnan Menderes International Airport,38.292389,27.15695,Turkey,
KCO,Izmit Topel Airport,40.735027,30.083336,Turkey,
IZO,Izumo Airport,35.413609,132.889893,Japan,
JLR,Jabalpur Airport,23.177811,80.05204,India,
JXN,Jackson County Airport,42.258888,-84.461388,United States,
JAN,Jackson Evers International Airport,32.311161,-90.075798,United States,
HKS,Jackson Hawkins Field Airport,32.333675,-90.222298,United States,
JAC,Jackson Hole Airport,43.60733,-110.737,United States,
MKL,Jackson McKellar Sipes Regional Airport,35.59988,-88.915604,United States,
MJQ,Jackson Municipal Airport,43.650002,-94.986664,United States,
OAJ,Jacksonville Albert J. Ellis Airport,34.830441,-77.605835,United States,
VQQ,Jacksonville Cecil Airport,30.218679,-81.876602,United States,
JKV,Jacksonville Cherokee County Airport,31.869329,-95.217407,United States,
CRG,Jacksonville Executive at Craig Airport,30.3363,-81.514397,United States,
JAX,Jacksonville International Airport,30.494049,-81.687798,United States,
JAE,Jaen Shumba Airport,-5.594444,-78.773621,Peru,
JAF,Jaffna International Airport,9.792331,80.070084,Sri Lanka,
JGB,Jagdalpur Airport,19.066668,82.033333,India,
JJG,Jaguaruna Regional Airport,-28.675467,-49.059551,Brazil,
JAR,Jahrom Airport,28.5867,53.579102,Iran,
JAI,Jaipur Airport,26.82419,75.812157,India,
JSA,Jaisalmer Airport,26.888651,70.86496,India,
BUT,Jakar Bathpalathang Airport,27.562956,90.746101,Bhutan,
HLP,Jakarta Halim Perdanakusuma Airport,-6.2666,106.891098,Indonesia,
CGK,Jakarta Soekarno Hatta International Airport,-6.12556,106.6558,Indonesia,
JAA,Jalalabad Airport,34.400002,70.497223,Afghanistan,
JLG,Jalgaon Airport,20.961945,75.626663,India,
DJB,Jambi Sultan Thaha Airport,-1.63801,103.644302,Indonesia,
JAM,Jambol Bezmer Air Base,42.454304,26.353537,Bulgaria,
JHW,Jamestown Chautauqua County Airport,42.150555,-79.258057,United States,
JMS,Jamestown Regional Airport,46.919998,-98.669998,United States,
IXJ,Jammu Airport,32.68914,74.837379,India,
JGA,Jamnagar Airport,22.465521,70.01255,India,
IXW,Jamshedpur Sonari Airport,22.813803,86.169601,India,
JKR,Janakpur Airport,26.708332,85.923889,Nepal,
JVL,Janesville Southern Wisconsin Regional Airport,42.618595,-89.041603,United States,
JAS,Jasper County Bell Field Airport,30.8857,-94.034897,United States,
JAU,Jauja Francisco Carle Airport,-11.783333,-75.47361,Peru,
DJJ,Jayapura Sentani Airport,-2.57695,140.516296,Indonesia,
JED,Jeddah King Abdulaziz International Airport,21.67956,39.156528,Saudi Arabia,
JEF,Jefferson City Memorial Airport,38.59222,-92.156387,United States,
CJU,Jeju International Airport,33.511299,126.492996,South Korea,
JBB,Jember Notohadinegoro Airport,-8.241111,113.693886,Indonesia,
XRY,Jerez Airport,36.744621,-6.06011,Spain,
JJD,Jericoacoara Airport,-2.906667,-40.358055,Brazil,
JER,Jersey Airport,49.207939,-2.1955,Jersey,
JSR,Jessore Airport,23.1838,89.160828,Bangladesh,
PYB,Jeypore Airport,18.879755,82.552406,India,
JRG,Jharsuguda Veer Surendra Sai Airport,21.913334,84.050278,India,
JGS,Ji'an Airport,26.899721,114.737503,China,
JPR,Ji-Parana Airport,-10.870556,-61.846668,Brazil,
JGD,Jiagedaqi Airport,50.371086,124.11763,China,
JMU,Jiamusi Dongjiao Airport,46.845394,130.455414,China,
JSJ,Jiansanjiang Airport,47.108055,132.656387,China,
JGN,Jiayuguan Airport,39.830002,98.410004,China,
SWA,Jieyang Chaoshan International Airport,23.5525,116.505836,China,
GJL,Jijel Ferhat Abbas Airport,36.795132,5.873608,Algeria,
JIJ,Jijiga Airport,9.330292,42.910881,Ethiopia,
JIM,Jimma Aba Segud Airport,7.666094,36.816631,Ethiopia,
TNA,Jinan Yaoqiang International Airport,36.857208,117.215897,China,
JIC,Jinchang Jinchuan Airport,38.541943,102.347778,China,
JDZ,Jingdezhen Luojia Airport,29.33861,117.175797,China,
JHG,Jinghong Xishuangbanna Gasa Airport,21.973421,100.766457,China,
SHS,Jingzhou Shashi Airport,30.293116,112.44828,China,
JNG,Jining Qufu Airport,35.290001,116.339996,China,
HIN,Jinju Sacheon Airport,35.092628,128.086761,South Korea,
BCO,Jinka Baco Airport,5.747689,36.563217,Ethiopia,
JNZ,Jinzhou Bay Airport,40.936111,121.276947,China,
JYR,Jiroft Airport,28.726944,57.670277,Iran,
JIU,Jiujiang Lushan Airport,29.469999,115.800003,China,
JXA,Jixi Airport,45.293587,131.190811,China,
GIZ,Jizan Regional Airport,16.90111,42.585831,Saudi Arabia,
JPA,Joao Pessoa Castro Pinto International Airport,-7.14838,-34.9506,Brazil,
JDH,Jodhpur Airport,26.251089,73.048859,India,
JOE,Joensuu Airport,62.662899,29.60755,Finland,
HLA,Johannesburg Lanseria International Airport,-25.938499,27.92613,South Africa,
JNB,Johannesburg OR Tambo International Airport,-26.139099,28.246,South Africa,
JST,Johnstown Cambria County Airport,40.310001,-78.830002,United States,
JHB,Johor Bahru Senai International Airport,1.641308,103.669601,Malaysia,
JOI,Joinville Lauro Carneiro de Loyola Airport,-26.2244,-48.797298,Brazil,
JOT,Joliet Regional Airport,41.517776,-88.175552,United States,
JMO,Jomsom Airport,28.780426,83.723,Nepal,
JBR,Jonesboro Municipal Airport,35.831699,-90.6464,United States,
JKG,Jonkoping Airport,57.757591,14.06873,Sweden,
JLN,Joplin Regional Airport,37.15181,-94.498199,United States,
JRH,Jorhat Airport,26.73152,94.175529,India,
JOS,Jos Yakubu Gowon Airport,9.639828,8.86905,Nigeria,
JDO,Juazeiro do Norte Airport,-7.218333,-39.271667,Brazil,
JUB,Juba International Airport,4.872006,31.60111,South Sudan,
JIA,Juina Airport,-11.41936,-58.709908,Brazil,
JUI,Juist Airport,53.68111,7.056389,Germany,
IZA,Juiz de Fora Airport,-21.513056,-43.173058,Brazil,
JUJ,Jujuy Gobernador Horacio Guzman International Airport,-24.3927,-65.097702,Argentina,
JCK,Julia Creek Airport,-20.66,141.720001,Australia,
JUL,Juliaca Inca Manco Capac International Airport,-15.4671,-70.158096,Peru,
JUM,Jumla Airport,29.2742,82.193298,Nepal,
JCT,Junction Kimble County Airport,30.510845,-99.76442,United States,
QDV,Jundiai Airport,-23.181379,-46.943768,Brazil,
UNU,Juneau Dodge County Airport,43.427029,-88.70076,United States,
JNU,Juneau International Airport,58.354969,-134.576004,United States,
JRT,Juruti Airport,-2.186667,-56.090279,Brazil,
JYV,Jyvaskyla Airport,62.399448,25.678249,Finland,
